rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
36,King’s College London,75.90,61.5,71,93.5,42.5,93.8,21985,11.3,0.38,2017
39,The University of Tokyo,74.10,83.4,89.2,62.4,53.4,30.6,26080,7,0.10,2017
40,KU Leuven,73.80,57,73.7,90.1,99.8,67.4,46381,41.9,0.16,2017
41,"University of California, San Diego",73.20,61.2,66.2,98.9,67.3,47.7,28416,6.6,0.14,2017
42,McGill University,73.10,66.4,70.3,81.8,41.9,86.4,30911,13.5,0.24,2017
43,Universität Heidelberg,73.00,66.7,65,90.8,60,62.7,29527,24.9,0.17,2017
43,University of Hong Kong,73.00,66.5,74.5,73.2,52.9,99.4,20095,17.8,0.39,2017
45,University of Wisconsin-Madison,72.60,68.2,71.4,87.9,47.4,42,40048,11,0.12,2017
46,Technical University of Munich,71.60,61,70.5,82,100,66.6,36929,51.9,0.22,2017
47,Australian National University,71.30,54,73.9,81.7,53.5,93.9,15402,19.9,0.35,2017
48,"University of California, Santa Barbara",71.20,52.2,62.6,99.2,87.6,63.3,22267,27.4,0.12,2017
49,The Hong Kong University of Science and Technology,71.10,53.2,66.7,91.2,62,82.8,11960,27.3,0.38,2017
50,University of Texas at Austin,70.80,63.9,65.9,93,51.3,35.7,48689,17.2,0.10,2017
51,Brown University,70.40,66.3,54.4,96.7,33.9,58,8694,10.2,0.20,2017
51,"University of California, Davis",70.40,61.4,67.3,86.6,50,61.2,36060,13.7,0.15,2017
53,University of Minnesota,70.30,60.3,69.8,87,94.2,38.2,46625,17.5,0.13,2017
54,"Nanyang Technological University, Singapore",70.00,50.6,60.2,90.7,93.5,95.7,25278,16.1,0.32,2017
55,University of Manchester,69.70,58.2,66.3,82.3,45.1,87,34015,14.4,0.36,2017
56,University of North Carolina at Chapel Hill,69.30,61.9,59.6,96.1,41,40,26412,7.5,0.08,2017
57,Humboldt University of Berlin,69.20,62.5,69,79.9,39.4,64.4,31043,54.8,0.17,2017
57,Washington University in St Louis,69.20,60.7,56.2,99.1,36.9,45.5,12528,5.7,0.17,2017
59,Delft University of Technology,67.90,56.2,72.9,67.3,99.9,85.9,16174,18.9,0.25,2017
60,The University of Queensland,67.20,49.7,60.1,86.1,70.6,88.6,38892,35.4,0.25,2017
60,University of Southern California,67.20,50.5,60,94.7,39.4,62.7,38466,13.6,0.23,2017
60,The University of Sydney,67.20,51.3,63.2,83.2,63.9,83.7,42678,19,0.29,2017
63,University of Amsterdam,67.10,49.4,62,90.3,54.6,69.3,25344,14.3,0.10,2017
64,Boston University,66.90,60.2,48.5,97.7,34.4,54.6,24714,8.4,0.19,2017
65,Wageningen University & Research,66.60,51.8,50.1,92.8,100,75.6,9535,15.6,0.23,2017
66,École Normale Supérieure,65.80,59.8,52.3,85.8,40,72.2,1548,9.6,0.18,2017
67,"University of Maryland, College Park",65.30,51,63.2,91.1,38.5,36.7,31353,16.8,0.09,2017
68,Penn State (Main campus),65.00,55.6,63.3,82.9,51.9,42.7,45359,12.3,0.13,2017
69,Erasmus University Rotterdam,64.60,38.8,56.8,95.6,57.7,77.1,21854,20.6,0.19,2017
70,Purdue University West Lafayette,64.50,57.2,66.8,69,62.5,67.7,38788,17.7,0.22,2017
71,University of Bristol,64.40,45.9,51.7,92.7,40.9,83.2,18545,13.6,0.25,2017
72,Ohio State University (Main campus),64.20,57,53.1,86.2,50.6,54.6,52497,12.8,0.12,2017
72,Seoul National University,64.20,70.2,69.8,58.8,85.2,32.4,26777,13.1,0.11,2017
74,Monash University,64.00,49.5,57.4,78.5,76,87.1,44217,34.5,0.25,2017
75,Free University of Berlin,63.70,58.1,67.3,66.9,38.9,67.2,32909,53.9,0.21,2017
76,Chinese University of Hong Kong,63.60,52.2,60.4,74.6,44.7,84,18433,10.5,0.27,2017
77,Leiden University,63.30,46.1,57.9,86.1,47.3,68.1,23597,17.8,0.11,2017
78,UNSW Sydney,63.00,43.2,58.6,81.4,49.7,91,39121,26.3,0.32,2017
78,RWTH Aachen University,63.00,53.3,63.7,71.3,99.4,53.4,42298,54.9,0.17,2017
80,University of Groningen,62.20,41.9,55.1,87.1,79.9,66.4,25281,24.4,0.13,2017
80,University of Pittsburgh-Pittsburgh campus,62.20,49.2,51.9,94.2,39.6,35.4,26501,5.9,0.10,2017
82,Dartmouth College,62.00,58.6,41.1,94.2,39.9,37.9,6109,6.7,0.15,2017
82,Emory University,62.00,52.9,39.7,97.4,43.2,52.7,12649,4.4,0.19,2017
82,Technical University of Berlin,62.00,49.8,59.3,74.3,98,60.8,20548,60.3,0.19,2017
82,University of Warwick,62.00,46.8,52.6,80.9,40.8,91.4,18560,14.6,0.38,2017
86,Utrecht University,61.90,46.1,48.5,90.7,80.7,57.6,31142,15.6,0.07,2017
87,Rice University,61.70,46.9,38.7,99.1,43.4,69.5,6447,9,0.27,2017
88,University of Glasgow,61.40,40.6,47.8,90.6,39.4,88.6,22855,15.3,0.32,2017
89,Korea Advanced Institute of Science and Technology (KAIST),61.30,55.7,53.2,78.5,100,34.3,9327,9.5,0.09,2017
89,University of Tübingen,61.30,46,56.2,82.9,56.3,57.8,28074,37.3,0.11,2017
91,University of Helsinki,61.20,47,57.6,83.5,34.9,52.2,23369,17,0.06,2017
91,Kyoto University,61.20,70.2,70.1,50.4,75.1,28,22547,5.5,0.07,2017
93,Uppsala University,61.10,43,57.1,85.2,40.4,59.9,25275,16.6,0.12,2017
94,Maastricht University,61.00,39.2,48.6,84.4,85.7,96,16030,18.3,0.47,2017
95,University of Freiburg,60.90,45.9,49.9,83.6,100,61.1,25890,33.7,0.16,2017
96,Durham University,60.60,43,49,85,37.4,87,15705,15.3,0.26,2017
96,Lund University,60.60,41.3,53.1,83.2,68.5,74.6,28852,12,0.15,2017
98,Aarhus University,60.30,39,54.7,83,65.4,75.7,24633,13.9,0.14,2017
98,University of Basel,60.30,40.1,36.8,92.4,99.3,94.4,12560,17.4,0.24,2017
98,"University of California, Irvine",60.30,42.5,45,94.1,45.5,62.3,29304,17.2,0.18,2017
101,Michigan State University,59.90,51.6,48.9,81.1,38.5,58.8,45297,15.8,0.16,2017
102,University of Mannheim,59.80,39.1,51.3,88.3,76.4,57.7,10808,84,0.14,2017
103,University of Montreal,59.70,46.8,47.8,77.4,67.7,85,37651,20.2,0.24,2017
104,Georgetown University,59.60,56.7,39.3,84.6,74.4,47.3,15726,8.6,0.15,2017
104,Pohang University of Science and Technology (POSTECH),59.60,53.8,48.7,79.2,99.6,34.2,3017,10,0.04,2017
106,University of Zurich,59.50,46.4,38.5,87.5,44.2,89.3,26042,6.1,0.18,2017
107,University of Alberta,59.40,49.5,53,69.9,61.3,82.7,33159,21.1,0.24,2017
108,Vanderbilt University,59.30,50.1,37.3,96.7,73.5,29.8,12161,3.1,0.09,2017
109,University of Sheffield,59.10,42.3,47.6,82.7,44.7,83.1,23960,15.3,0.33,2017
110,University of Bern,58.90,43.2,43,82.8,75.5,83.8,14651,23.3,0.14,2017
110,University of St Andrews,58.90,45.2,44.3,80.3,33.7,94.3,8455,12.2,0.46,2017
112,University of Göttingen,58.80,49.7,48,81.1,34.8,56.6,26549,26.1,0.12,2017
113,University of Bonn,58.70,47.2,40.8,88.3,37.3,64.6,33939,73.3,0.13,2017
113,McMaster University,58.70,43.5,45.4,82.3,66.1,76.2,23943,20.4,0.16,2017
113,Queen Mary University of London,58.70,34,39.7,95.1,40,94.3,14500,13.2,0.42,2017
116,University of Colorado Boulder,58.60,42.5,43.7,96.1,38,39.4,29741,16.3,0.09,2017
116,École Polytechnique,58.60,58.6,40.6,67.2,71.9,92.3,2669,5,0.31,2017
118,Ghent University,58.50,43,55.5,75.7,84.4,55.1,35374,37,0.09,2017
119,City University of Hong Kong,58.40,42.1,44.5,81.6,66.4,83.5,9871,11.6,0.30,2017
120,University of Copenhagen,58.20,46.8,33.1,89.8,44.2,82.3,29796,4.2,0.17,2017
121,Pierre and Marie Curie University,58.10,52.9,33.7,86.2,38.2,71.4,28473,8,0.17,2017
121,Radboud University Nijmegen,58.10,35,50.6,87.2,45.2,68.3,19079,19.1,0.11,2017
121,University of Southampton,58.10,39.2,46.1,82.8,39.2,90.2,21050,12.8,0.31,2017
121,University of Virginia (Main campus),58.10,53.7,38.6,86.6,41.9,44.6,23797,10,0.12,2017
125,The University of Western Australia,58.00,32.3,44.9,89,48.8,92.9,20777,23,0.27,2017
126,Case Western Reserve University,57.90,50.2,38.9,90.2,36.8,42,9622,6.6,0.18,2017
126,University of Exeter,57.90,34.6,39.2,94.3,34.9,87.6,18235,17.5,0.27,2017
128,Université Catholique de Louvain,57.80,39.6,51.3,78.5,51.5,75.6,23916,38.1,0.19,2017
129,University of York,57.70,42.5,45.9,79.8,34.1,84.5,14675,15.3,0.26,2017
130,University of Birmingham,57.60,38.6,42.4,86.8,38,84.2,26360,16.7,0.25,2017
131,Arizona State University (Tempe),57.20,38.5,48.9,87.7,36.6,49.7,43082,20.1,0.16,2017
131,Trinity College Dublin,57.20,44.2,45.3,75.4,38.6,90.4,15805,23.4,0.25,2017
132,University of Oslo,56.90,39.7,43.1,85.5,42.9,71.2,27215,18.7,0.18,2017
133,University of Leeds,56.80,42.3,43,81.3,39,78.2,27790,15,0.22,2017
134,University of Florida,56.60,53.6,48.1,72.9,65.7,35.2,44911,17,0.09,2017
135,Tufts University,56.50,48.1,34.3,88.5,58.5,50.5,10462,10.1,0.15,2017
135,Ulm University,56.50,38.2,38.1,91,84,56.9,10370,27.3,0.12,2017
137,University of Geneva,56.40,37.4,41.1,79.3,66.7,98.3,15587,15,0.40,2017
137,Lancaster University,56.40,37,40.9,84.7,35.6,89.1,11675,13.6,0.35,2017
137,Scuola Normale Superiore di Pisa,56.40,54,47.5,70.3,51.6,47.3,545,15.1,0.06,2017
137,Sungkyunkwan University (SKKU),56.40,53.7,50.6,66.5,88.9,39.6,24791,19.1,0.10,2017
141,Rutgers University – New Brunswick,56.20,47.7,49.8,77.9,36.6,35.6,42892,10.8,0.08,2017
142,University of Adelaide,56.10,37.1,43.9,78.8,67.5,86.3,20462,29.6,0.27,2017
143,University of Notre Dame,55.90,50.2,40.7,80.2,37.4,48.2,11821,13.5,0.10,2017
144,Karlsruhe Institute of Technology,55.80,41.3,45.2,76.4,98.3,59.5,25948,24.5,0.17,2017
144,Stockholm University,55.80,32.2,46.2,86.8,33.8,72.1,31272,23.5,0.08,2017
146,"University of California, Santa Cruz",55.60,34.7,35.3,99.8,40.9,48.7,17203,24.5,0.02,2017
147,University of Nottingham,55.50,41,41.3,78.9,39.8,81.6,29740,14.7,0.28,2017
148,University of Cape Town,55.30,32.4,37.2,87.3,88.8,80.1,20061,11.6,0.17,2017
149,University of Sussex,55.10,32.6,37.9,88.1,33.7,88.8,12295,15.9,0.35,2017
150,Indiana University,55.00,46.4,40.2,82.1,35.2,47,66057,14.2,0.14,2017
151,University of Lausanne,54.90,31.8,46.6,75.6,76.1,90.1,12647,13.5,0.24,2017
151,University of Rochester,54.90,43.4,32.4,89.4,38.9,58.9,9628,4.5,0.28,2017
153,University of Science and Technology of China,54.70,51.8,43.4,74.7,77.6,24.2,14827,8.1,0.03,2017
153,University of Twente,54.70,36.8,46.7,70.8,84.6,83.6,6583,12.5,0.28,2017
155,Fudan University,54.60,55.3,47,65.7,53.2,37.5,32449,12.1,0.11,2017
156,University of Arizona,54.50,42.9,42.2,83.2,35.6,41.7,37023,12.8,0.09,2017
156,Vrije Universiteit Amsterdam,54.50,33.1,40.2,89.4,50.3,58.9,24592,15.5,0.07,2017
158,University of Liverpool,54.30,35.1,35.2,85.7,37.4,87.7,19085,11.7,0.34,2017
159,KTH Royal Institute of Technology,54.10,42.5,45.3,67.4,51.1,83.3,12841,15.9,0.17,2017
160,University of Erlangen-Nuremberg,54.00,38.7,43.6,77.3,96,49.1,37882,55.4,0.09,2017
161,University of Münster,53.90,40.8,38.3,84.4,62.6,44.3,41807,42.4,0.06,2017
161,University of Vienna,53.90,41.1,46.6,65.9,33.5,93,34711,20.3,0.26,2017
163,Autonomous University of Barcelona,53.70,39.4,36.4,86.7,39.9,52.3,31095,12.4,0.11,2017
164,TU Dresden,53.50,42.3,45.6,70.2,95.7,49.4,35468,36.3,0.12,2017
165,University of Auckland,53.40,32.8,40.8,75.8,70.5,90.5,30287,18.9,0.29,2017
165,"University of California, Riverside",53.40,32,33.7,93.4,40.5,62.2,20901,22.6,0.13,2017
165,University of East Anglia,53.40,30.7,31.1,92.4,32.4,84.3,13995,13.9,0.28,2017
165,University of Massachusetts,53.40,40.4,34.8,85.6,50.2,51.5,58624,13.1,0.13,2017
169,Texas A&M University,53.20,53.1,57,50.7,46.9,50.1,53694,22.1,0.09,2017
170,University of Cologne,53.10,40.2,38.3,79.2,64.3,55.9,44882,41.3,0.11,2017
170,University of Gothenburg,53.10,30.3,40.5,87.9,39.9,59.6,17761,10.6,0.12,2017
172,University of Leicester,53.00,30.9,32.4,88.4,35.1,87.6,14180,12.5,0.36,2017
173,"Royal Holloway, University of London",52.90,33.3,32.3,84.5,35.7,93,8550,15.3,0.38,2017
173,University of Waterloo,52.90,37.8,44.9,70.8,41,77.5,31776,24.8,0.15,2017
175,Pompeu Fabra University,52.80,30.3,33,93.1,40.5,65.1,10791,20.1,0.12,2017
176,Technical University of Denmark,52.50,38.3,30,80.2,60.6,85.8,8063,5.7,0.18,2017
177,Eindhoven University of Technology,52.40,36.6,43.5,71.7,56.9,72,10015,19.4,0.14,2017
178,University of Luxembourg,52.20,29.7,30,85.8,40.6,99.9,5219,17.2,0.55,2017
179,Paris-Sud University,52.10,40.6,31.1,83.2,32.5,64,26642,14.1,0.17,2017
180,University of Dundee,52.00,26.7,31,92.3,43.8,79.1,11265,14.7,0.24,2017
180,University of Hamburg,52.00,42,41.6,70.5,60.6,56.7,37501,46.7,0.11,2017
182,Cardiff University,51.70,31.8,36.9,80.9,37,78.9,23550,14.3,0.25,2017
182,University of Miami,51.70,43.1,17.1,92.5,38.1,65.8,16054,6,0.15,2017
182,"Northeastern University, US",51.70,38.2,25.7,89.8,35.5,63,18368,14.5,0.28,2017
182,University of the Witwatersrand,51.70,26.4,37.3,82.9,100,69.4,24565,24.5,0.08,2017
186,Hebrew University of Jerusalem,51.60,44.3,39.6,71.1,35.4,56.1,17709,10.8,0.05,2017
186,University of Würzburg,51.60,34.8,37,83.4,48.1,51.2,22297,33.5,0.08,2017
188,University of Aberdeen,51.50,31,31.2,82.6,44.5,92,11555,13.6,0.32,2017
190,Newcastle University,51.30,33.6,32.1,81,38.7,84.9,20305,15.6,0.28,2017
190,Sant’Anna School of Advanced Studies – Pisa,51.30,44.7,33.9,74.1,86.6,44.9,679,13.1,0.13,2017
192,Hong Kong Polytechnic University,51.20,35,41.8,69.9,47.9,79.7,21907,25.6,0.25,2017
192,University of Reading,51.20,36.8,37.5,71.6,36.6,86.6,12085,14,0.29,2017
194,University of Konstanz,51.10,39.8,44.5,64.4,73.1,62.6,11335,50.4,0.12,2017
195,University of Calgary,51.00,34.8,35.2,77.9,48.8,71.5,28047,16,0.18,2017
195,National Taiwan University (NTU),51.00,51.4,52.5,54.5,47.8,29.9,31581,11.6,0.08,2017
197,University of Duisburg-Essen,50.90,34.1,28.7,87.5,77.8,50.6,41002,53,0.12,2017
198,Brandeis University,50.80,29.8,24.6,99.7,33.8,49.2,5532,13.1,0.23,2017
198,Tilburg University,50.80,38.8,50.2,57,58,74.3,7454,22.4,0.13,2017
200,University of Illinois Chicago,50.60,46,35.3,69.6,41.6,57.1,24459,11.6,0.18,2017
201-250,Aalborg University,#REF!,24.2,35.2,80.1,44.8,71.7,19286,17.4,0.15,2017
201-250,Aalto University,46.3—50.4,34.4,29,75,52.5,69.6,12653,20.1,0.20,2017
201-250,University of Antwerp,46.3—50.4,34.5,39.8,73,54.6,64.9,16445,35.8,0.15,2017
201-250,University of Barcelona,46.3—50.4,33.7,33,81.3,35.3,49.3,47569,12.5,0.10,2017
201-250,University of Bergen,46.3—50.4,29.8,29.3,86.2,36.6,74,11949,11.5,0.13,2017
201-250,"Birkbeck, University of London",46.3—50.4,27.4,35.1,67,32.6,88.4,9690,19.6,0.38,2017
201-250,University of Bologna,46.3—50.4,35.6,27.5,81.7,37.4,42.8,84486,22.3,0.07,2017
201-250,Boston College,46.3—50.4,47.3,19.3,79.9,43.8,60.2,12932,16.5,0.19,2017
201-250,CentraleSupélec,46.3—50.4,35.8,14.7,78.1,56.4,84,4130,11.4,0.32,2017
201-250,University of Cincinnati – Uptown,46.3—50.4,37.8,29.6,75.4,41.9,31.8,27712,21.9,0.08,2017
201-250,University College Dublin,46.3—50.4,31.5,37.8,72.5,37.4,88.1,21438,22.7,0.25,2017
201-250,University of Delaware,46.3—50.4,26.9,36.8,78.1,92.5,44,19426,16.2,0.10,2017
201-250,ESPCI ParisTech,46.3—50.4,45.3,22.3,76.2,77.1,49.7,481,6.3,0.14,2017
201-250,Florida State University,46.3—50.4,40.8,39.5,67.1,34.2,45.7,41737,30.2,0.07,2017
201-250,George Washington University,46.3—50.4,47.1,27.7,70.7,32.9,48,21409,12.4,0.15,2017
201-250,Goethe University Frankfurt,46.3—50.4,32.4,27.5,79.7,38.2,59.4,45453,13.1,0.15,2017
201-250,University of Hawai’i at Mānoa,46.3—50.4,34.2,38.7,73.2,53.2,63.5,16580,10.9,0.13,2017
201-250,University of Iceland,46.3—50.4,16.9,27.6,92,52.7,60.3,13373,24,0.08,2017
201-250,Indian Institute of Science,46.3—50.4,50.1,49.2,47.3,48,18.1,3398,8.3,0.01,2017
201-250,University of Iowa,46.3—50.4,40.9,27.1,74.9,53.8,34.6,27807,11.6,0.12,2017
201-250,University of Kiel,46.3—50.4,31.6,27.2,90.8,33.5,51.2,24701,23.3,0.08,2017
201-250,King Abdulaziz University,46.3—50.4,26.4,12.4,93.3,66,92.1,37178,8.3,0.21,2017
201-250,Korea University,46.3—50.4,40.9,45.4,49.2,98.6,44,22739,15.5,0.16,2017
201-250,Université Libre de Bruxelles,46.3—50.4,26.3,42.8,74.4,44.5,83.3,23712,35,0.32,2017
201-250,Nanjing University,46.3—50.4,41.7,36.9,61.5,73.9,51.4,34784,15.7,0.09,2017
201-250,University of Galway,46.3—50.4,27.7,27.8,76.7,41.4,78.1,13911,26.1,0.16,2017
201-250,University of Newcastle,46.3—50.4,29.3,28.5,73.5,63.7,79.8,23838,22.7,0.18,2017
201-250,North Carolina State University,46.3—50.4,37.5,32.7,68.4,42,50.2,30187,13.1,0.12,2017
201-250,University of Otago,46.3—50.4,30.5,30.7,80.1,35.6,88.6,18567,20.2,0.20,2017
201-250,University of Oulu,46.3—50.4,30.3,32.6,75.1,39.9,54.2,10089,23.5,0.07,2017
201-250,Paris Descartes University,46.3—50.4,24.6,32.5,84.6,38.6,51.7,32978,24.4,0.15,2017
201-250,Paris Diderot University – Paris 7,46.3—50.4,28.9,24,91.8,32.9,65.7,27836,14.8,0.17,2017
201-250,Politecnico di Milano,46.3—50.4,32.6,30.3,76.4,59.3,52.6,33486,25.3,0.13,2017
201-250,Queensland University of Technology,46.3—50.4,28.4,37.9,67.4,58.9,77.9,34398,36.3,0.17,2017
201-250,Queen’s University,46.3—50.4,38.9,34.8,60.9,41.7,64.7,21015,22.6,0.11,2017
201-250,Queen’s University Belfast,46.3—50.4,31.2,31.9,78.3,37.1,94.3,17350,16.1,0.32,2017
201-250,RCSI University of Medicine and Health Sciences,46.3—50.4,35.5,18.6,81.7,37.1,89.5,2184,18.2,0.62,2017
201-250,Shanghai Jiao Tong University,46.3—50.4,51.9,56.5,41.5,90.5,29.3,36535,12.3,0.06,2017
201-250,Simon Fraser University,46.3—50.4,23.8,31.9,77,47.5,89.3,26607,28.3,0.29,2017
201-250,University of South Florida (Tampa),46.3—50.4,27.8,34.9,75.2,95.8,44.4,32016,19,0.11,2017
201-250,"St George’s, University of London",46.3—50.4,21.3,20.7,100,35.5,67.7,3075,14.6,0.16,2017
201-250,Stony Brook University,46.3—50.4,34.7,24.5,86.8,35.6,55.6,22867,10.9,0.24,2017
201-250,University of Stuttgart,46.3—50.4,42.3,44.5,53.4,100,47.2,15721,30.3,0.14,2017
201-250,University of Technology Sydney,46.3—50.4,27.1,40,73.8,44.2,92.3,25069,44,0.35,2017
201-250,Technical University of Darmstadt,46.3—50.4,38.2,43,52.5,95.1,54.7,20719,51.9,0.18,2017
201-250,Tel Aviv University,46.3—50.4,41,51.1,55.1,45.3,49.1,23663,24,0.04,2017
201-250,University of Texas at Dallas,46.3—50.4,26.9,32.5,90.4,43.3,53.1,17825,25,0.25,2017
201-250,Tohoku University,46.3—50.4,48.6,47.3,50.4,69.5,32.4,17349,5.4,0.09,2017
201-250,University of Trento,46.3—50.4,23.6,27.7,89.3,41.3,57.3,17118,28.2,0.09,2017
201-250,University of Utah,46.3—50.4,37.9,30.5,86.7,47.8,32.5,30193,14.8,0.10,2017
201-250,Wake Forest University,46.3—50.4,37.8,20.3,92.6,41.3,26.1,7451,4.5,0.05,2017
201-250,Western University,46.3—50.4,40.1,34.9,69.3,55.1,73.6,28060,21.6,0.16,2017
201-250,Zhejiang University,46.3—50.4,51.7,54.2,44.5,89.2,22,47845,15.2,0.05,2017
201-250,École Normale Supérieure de Lyon,46.3—50.4,44.5,30.4,64.5,34.9,68.4,2238,8.4,0.15,2017
251-300,University of Bath,43.5—46.2,31.8,31,65.1,37.2,85.5,11765,16.5,0.30,2017
251-300,University of Bayreuth,43.5—46.2,32.6,31.4,66.3,63.5,53.8,12709,37.8,0.07,2017
251-300,Bielefeld University,43.5—46.2,37.6,43.7,55.6,59.3,46.2,22279,69.6,0.08,2017
251-300,University at Buffalo,43.5—46.2,38,29,66.1,42.8,64.6,26418,18.8,0.21,2017
251-300,Chalmers University of Technology,43.5—46.2,38.8,28.5,61.9,70.8,75.8,8819,11.9,0.15,2017
251-300,Charles Darwin University,43.5—46.2,18.4,19,91.7,44.3,77.2,6096,21.3,0.25,2017
251-300,Colorado School of Mines,43.5—46.2,32.6,27.8,73.5,74.9,39.9,5437,17.7,0.11,2017
251-300,Copenhagen Business School,43.5—46.2,19.8,24.4,76.8,39.4,89.9,19154,42.9,0.21,2017
251-300,Dalhousie University,43.5—46.2,29.1,29.6,70.7,47.6,80.1,15293,14.9,0.19,2017
251-300,Deakin University,43.5—46.2,23,24.5,75.5,34.1,76.8,34968,31.1,0.17,2017
251-300,Free University of Bozen-Bolzano,43.5—46.2,22.8,8.1,96.1,32.3,79.9,2813,4.1,0.16,2017
251-300,University of Fribourg,43.5—46.2,33.7,32.7,56.8,59.7,86.8,10701,46.2,0.18,2017
251-300,Griffith University,43.5—46.2,22.6,28.5,74.8,41.3,82.3,31031,22.3,0.20,2017
251-300,University of Hohenheim,43.5—46.2,34.1,30.1,66.5,49.6,51.1,9524,42.1,0.13,2017
251-300,James Cook University,43.5—46.2,21.7,22.3,84.2,43.2,74.1,12004,22.9,0.13,2017
251-300,Johannes Gutenberg University of Mainz,43.5—46.2,35.8,22,76.3,57.8,54.5,35215,31.5,0.10,2017
251-300,Koç University,43.5—46.2,25.2,29.8,70.3,81.9,54.4,4793,14.6,0.09,2017
251-300,Université Laval,43.5—46.2,37,27.3,67.2,54.7,65.5,28757,16.9,0.12,2017
251-300,Macquarie University,43.5—46.2,32.5,36.5,62.3,41.3,75,27532,32.8,0.24,2017
251-300,University of Marburg,43.5—46.2,35.1,27.2,73.7,37.4,49.6,26085,39,0.09,2017
251-300,Mines ParisTech,43.5—46.2,43.5,20.3,64.5,98.6,63.4,1289,5.5,0.26,2017
251-300,National Tsing Hua University,43.5—46.2,38.7,40.1,55.8,47.3,26.6,10260,13.6,0.06,2017
251-300,Norwegian University of Science and Technology,43.5—46.2,30.1,32.8,65.5,46.5,65.3,22031,18.3,0.11,2017
251-300,Oregon Health and Science University,43.5—46.2,29.7,15.3,97.6,44.9,23.2,2861,1.1,0.02,2017
251-300,Osaka University,43.5—46.2,52.6,49.6,38.2,73.9,28.8,23087,7.6,0.09,2017
251-300,University of Ottawa,43.5—46.2,38.1,21,67.5,41.5,71.8,34946,25.3,0.15,2017
