rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
30,Tsinghua University,79.00,80.2,93.2,71.4,99.8,41,42089,13.7,0.09,2018
31,"University of California, San Diego",78.70,62.9,79.8,98.6,96.5,51.9,29633,12.8,0.17,2018
32,University of Melbourne,77.50,64.9,74.2,90.3,70.1,92.7,42116,26.6,0.40,2018
33,Georgia Institute of Technology,77.00,59.7,78.9,94.3,60.2,75,20773,20.7,0.27,2018
34,University of British Columbia,76.20,61.8,72.2,93.4,42.6,92.2,51889,18.1,0.29,2018
34,LMU Munich,76.20,65.4,72.3,91.3,100,66.3,36091,15.6,0.15,2018
36,King’s College London,75.60,59.3,71.2,94.4,43.9,94.5,23205,12,0.41,2018
37,University of Illinois at Urbana-Champaign,75.40,65.8,78.9,88.9,56,52.8,43402,22.8,0.23,2018
38,École Polytechnique Fédérale de Lausanne,75.30,58.8,66.8,94.2,76,98.7,9928,11.2,0.55,2018
38,Karolinska Institute,75.30,57,74.4,95.9,71.4,70.3,7424,10.9,0.19,2018
40,University of Hong Kong,75.10,68.8,77.9,74.2,54,99.5,18364,18,0.42,2018
41,Technical University of Munich,73.50,60.3,71.2,88.4,100,66.8,38689,54.4,0.23,2018
42,McGill University,73.20,63.4,70.8,84.7,39.8,87.5,30940,13.3,0.26,2018
43,University of Wisconsin-Madison,73.10,68.4,73.9,86.5,45.8,43.4,38960,10.7,0.12,2018
44,The Hong Kong University of Science and Technology,72.70,55.2,68.4,93.1,58.1,83.4,10214,23.1,0.31,2018
45,Universität Heidelberg,72.30,63.6,62.2,94.2,56,64.7,28876,23.2,0.17,2018
46,The University of Tokyo,72.20,79.5,85.2,63.7,52.7,32.2,26000,6.7,0.10,2018
47,KU Leuven,71.80,54.2,70.9,88.7,99.9,68.3,44412,37.1,0.15,2018
48,Australian National University,71.60,52.7,72,85.5,61.1,94.3,15986,19.3,0.35,2018
49,University of Texas at Austin,71.40,60.9,68.3,95.7,48.2,36.7,48561,17.1,0.10,2018
50,Brown University,70.80,63.8,57.9,96.7,34.1,59,8898,10.7,0.20,2018
50,Washington University in St Louis,70.80,60.8,59.7,99.4,36.9,52.1,12600,7.5,0.17,2018
52,"Nanyang Technological University, Singapore",70.50,49.5,63,90.7,94,95.9,25499,16.3,0.31,2018
53,"University of California, Santa Barbara",70.00,50,61.5,98.8,82,65.4,23054,28.1,0.14,2018
54,"University of California, Davis",69.50,60.9,64.5,86,53.4,63.7,37365,13.8,0.10,2018
54,University of Manchester,69.50,56.3,65.3,84.3,44.1,88.7,35320,14.6,0.38,2018
56,University of Minnesota,69.00,57.6,67.9,87.5,90.4,37.7,60949,17.4,0.11,2018
56,University of North Carolina at Chapel Hill,69.00,57.9,61.8,96.7,39.2,41.5,34684,9.7,0.08,2018
58,Chinese University of Hong Kong,68.50,57,64.4,80.6,56.8,86.6,18072,17.3,0.31,2018
59,University of Amsterdam,68.40,51.3,62.6,91.9,49.9,72.2,23495,12.3,0.12,2018
60,Purdue University West Lafayette,68.20,62.3,68.9,73.4,63.5,69.9,38770,17.4,0.23,2018
61,The University of Sydney,67.80,50.2,63.1,85.9,67.9,84.6,44553,21.6,0.32,2018
62,Humboldt University of Berlin,67.40,61.9,67.1,76.1,38.6,65.6,32172,56.5,0.17,2018
63,Delft University of Technology,67.30,53.4,72,68.5,99.8,88.5,17057,19.6,0.27,2018
64,Wageningen University & Research,67.20,46.6,53.6,95.2,100,80.6,12326,19.7,0.29,2018
65,The University of Queensland,67.00,47.6,59.4,87.8,76.2,88.8,38968,35.7,0.26,2018
66,University of Southern California,66.80,49.8,58.4,95.6,37.9,63,38380,12.8,0.23,2018
67,Leiden University,66.00,44.6,63.2,87.8,78.8,70.5,24825,18.2,0.12,2018
68,Utrecht University,65.80,45.5,63.1,89.9,72.6,59.6,31522,15.2,0.07,2018
69,"University of Maryland, College Park",65.70,49.6,63,93.5,38.4,39,31772,16.5,0.10,2018
70,Boston University,65.40,57.1,45.9,97.2,34,60,24833,8.6,0.25,2018
70,Ohio State University (Main campus),65.40,55.5,56.2,88,52,56.4,53190,12.7,0.13,2018
72,Erasmus University Rotterdam,65.20,38.9,57.2,96.7,51.7,80.6,22047,20.1,0.20,2018
72,Paris Sciences et Lettres – PSL Research University Paris,65.20,57,52,85,48.2,76.7,19978,10.1,0.25,2018
74,Kyoto University,64.90,71.8,78.6,50.9,93.8,28.8,22481,8.7,0.08,2018
74,Seoul National University,64.90,69.3,71.2,60.6,79.8,34.1,26470,12.6,0.11,2018
76,University of Bristol,64.80,45.7,51.2,94.7,39.3,84.8,19995,13.7,0.27,2018
77,Penn State (Main campus),64.60,53.6,64.8,81.6,50,44.3,45411,15.2,0.14,2018
78,McMaster University,63.40,45.6,48.8,89.9,89.8,78.1,23693,24.7,0.15,2018
79,RWTH Aachen University,63.30,53.4,62.4,72.8,99.7,56.4,43721,57.7,0.18,2018
80,University of Glasgow,63.20,43.4,48.9,92.6,38.6,90.4,23390,15.4,0.36,2018
80,Monash University,63.20,47.4,55.4,80.9,71.5,83.8,46846,33.7,0.28,2018
82,University of Freiburg,62.90,47.1,54.3,83.1,100,67.2,20871,40.3,0.19,2018
83,University of Groningen,62.80,40.7,54.8,89,77.2,74.4,26197,24.1,0.17,2018
83,Michigan State University,62.80,55.1,53.3,82.6,35.7,61.2,44556,17,0.17,2018
85,UNSW Sydney,62.50,40.9,57.5,82.8,49.8,91.4,40133,26.7,0.34,2018
86,Rice University,62.20,45.1,41.9,98.7,42.4,72.7,6441,9,0.28,2018
86,Uppsala University,62.20,42.9,56.1,84.6,79.5,68.8,25174,17.3,0.11,2018
88,Free University of Berlin,62.10,58.7,66.5,60.6,39.8,71.8,34114,57,0.21,2018
89,Dartmouth College,62.00,58.5,41.9,93.4,37.9,39.1,6100,6.6,0.15,2018
90,University of Helsinki,61.70,45.7,56.6,86.9,35.5,53.3,22532,16.2,0.06,2018
91,University of Warwick,61.60,46.6,52,80.4,41,91.9,18425,13,0.39,2018
92,Technical University of Berlin,61.50,49,58,74.2,97.8,62.4,22390,64.3,0.20,2018
93,Lund University,61.30,40.8,52.6,85.9,70.9,76.1,28663,12.1,0.16,2018
94,University of Tübingen,61.20,45.7,55.4,83,55.4,60.8,27844,38.5,0.13,2018
95,University of Basel,60.90,39.8,39.9,91,99.9,95.9,12729,17.7,0.27,2018
95,Korea Advanced Institute of Science and Technology (KAIST),60.90,56.3,59.2,70.4,100,35.6,9464,10.6,0.09,2018
97,Durham University,60.80,44.8,47.9,84.6,36.8,89,16310,14.9,0.29,2018
98,Emory University,60.70,47.1,40.4,98.1,42.3,53.3,12649,4.4,0.19,2018
99,"University of California, Irvine",60.60,43.4,44.9,93.6,43.9,65.2,30419,17,0.21,2018
100,University of Bonn,60.50,47.3,41.6,91.3,83.5,58.4,35619,77.9,0.13,2018
100,University of Colorado Boulder,60.50,44.8,45.8,97.4,37.5,42.4,30780,16.3,0.10,2018
100,University of Pittsburgh-Pittsburgh campus,60.50,45.7,48.7,94.9,39.9,36.8,26367,5.9,0.10,2018
103,Maastricht University,60.40,40.2,49.7,79.9,87.6,96.7,16727,18,0.50,2018
104,University of Sheffield,60.10,42.9,45.7,86.8,43.7,85.4,24580,14.9,0.36,2018
105,University of Bern,60.00,42.7,43.6,85.4,81,85.7,10449,16.5,0.15,2018
105,Vanderbilt University,60.00,47.7,41.4,96.9,52.8,38.9,12011,3.3,0.13,2018
107,Ghent University,59.80,44.4,56.2,77.6,84.3,56.8,35909,35.9,0.10,2018
108,University of Montreal,59.60,44.5,48.9,79,65.3,83.2,41017,21.9,0.22,2018
109,Aarhus University,59.40,37.3,53.6,82.7,67.6,75.3,25167,14.3,0.12,2018
109,University of Copenhagen,59.40,44,39.7,90.6,44.6,79.3,30395,4.1,0.14,2018
111,Sungkyunkwan University (SKKU),59.30,54.1,55.1,69.5,93.7,44.7,24055,19.6,0.12,2018
111,The University of Western Australia,59.30,33.5,46.1,90.6,54.5,91.9,18787,21.8,0.25,2018
113,University of Göttingen,59.20,47.1,50.3,82.4,33.7,58.6,28554,27.9,0.12,2018
113,University of Virginia (Main campus),59.20,52.4,40.7,89.3,40.6,46.5,24055,9.7,0.12,2018
115,École Polytechnique,59.10,54.4,38.2,75.1,70.8,93.4,2799,5.1,0.36,2018
116,Fudan University,58.90,59.5,57.5,65.1,53,38.7,32859,12.1,0.10,2018
117,Indiana University,58.70,50.5,46.5,81.9,51.5,50.5,66835,14.1,0.15,2018
117,Trinity College Dublin,58.70,45.3,44.8,79,41.2,92.1,16157,22.8,0.27,2018
119,University of Alberta,58.60,47.2,51.2,70.5,63.4,84.8,32435,21.6,0.26,2018
119,City University of Hong Kong,58.60,40.8,48.6,79.4,65.9,84.4,9240,11.2,0.35,2018
121,Queen Mary University of London,58.50,32.8,38.2,96.7,39.1,95.5,15405,13.3,0.45,2018
122,Radboud University Nijmegen,58.40,33.9,50.4,89.4,44.8,68.8,19358,19.1,0.12,2018
123,Georgetown University,58.30,51.8,37.2,87.5,66.3,49.6,15956,8.6,0.17,2018
123,Pierre and Marie Curie University,58.30,49.5,39.8,85.7,31.8,66.6,25117,12.3,0.20,2018
125,University of Mannheim,58.20,41.8,53,80.5,57.8,55.9,10995,74.5,0.16,2018
126,Arizona State University (Tempe),58.10,41.5,48.3,87.1,35.7,55.2,44475,20.1,0.19,2018
126,Charité - Universitätsmedizin Berlin,58.10,43.3,39.2,88.6,87.5,60.7,6792,16.2,0.18,2018
126,University of Southampton,58.10,37.9,43.7,86,38.5,92,21670,12.5,0.33,2018
129,Université Catholique de Louvain,58.00,38.9,52.2,78.6,54,76.7,24451,37.8,0.19,2018
130,University of Exeter,57.80,34.5,39.3,93.7,34.6,88.8,19160,17.5,0.28,2018
130,University of Geneva,57.80,35.8,43.6,82.9,68.7,98.2,16085,15.1,0.40,2018
132,University of Science and Technology of China,57.70,52.7,49.1,76.9,81.7,27.9,16032,8.2,0.03,2018
133,Karlsruhe Institute of Technology,57.60,44.6,47.7,75.7,97.9,62.9,25824,26.3,0.18,2018
134,University of Adelaide,57.50,35.9,43.1,85.3,67.3,86.6,21241,34.3,0.26,2018
134,Stockholm University,57.50,33.1,48.4,89.1,34.5,72.7,33156,24.9,0.08,2018
136,University of Zurich,57.40,42,36,87,43.2,90.8,26363,5.9,0.20,2018
137,Pohang University of Science and Technology (POSTECH),57.30,47.9,49.8,76.4,99.8,34.3,3046,10.4,0.04,2018
137,University of York,57.30,40.5,44.9,81.6,34.1,85.3,14960,15,0.27,2018
139,University of Leeds,57.10,42.2,46.7,77.8,38.8,82.1,27995,14.7,0.26,2018
140,Pompeu Fabra University,56.90,34.7,38.9,97.1,40,62.3,11172,20.8,0.12,2018
141,University of Birmingham,56.80,36.5,38.3,89.7,37.2,86.3,27060,15,0.27,2018
141,Eindhoven University of Technology,56.80,41.3,49,72.3,100,73.9,7637,18.6,0.17,2018
143,University of Florida,56.60,52.8,51.2,68.4,80.7,37.9,46346,17.5,0.09,2018
143,University of St Andrews,56.60,42.9,42.5,76.6,33.6,95.5,9005,13.1,0.48,2018
145,University of Cologne,56.40,39.8,42.7,84.8,76.8,57.1,45087,50.9,0.10,2018
146,University of Oslo,56.30,36,42.8,86.8,41.9,73.4,27730,18.6,0.19,2018
147,Autonomous University of Barcelona,56.20,43.3,36.1,89.5,42.1,60.1,32309,12.9,0.16,2018
147,University of Nottingham,56.20,40.5,41.9,80.5,38.5,84.4,29175,14,0.30,2018
147,University of Sussex,56.20,34.1,38.1,89.5,33.3,91.5,12385,15.4,0.38,2018
150,Lancaster University,55.90,37,40.5,83.2,33.7,91.1,11635,13.1,0.38,2018
150,University of Notre Dame,55.90,49.8,37.9,83,35.3,50.7,11912,13.4,0.11,2018
152,University of Lausanne,55.70,30.4,47.4,78.5,78.4,90.8,13065,13.6,0.25,2018
153,University of Rochester,55.60,41.7,34.2,90.2,39.5,63.7,9636,4.3,0.29,2018
153,Technical University of Denmark,55.60,35.9,39.5,81.6,63.8,91.6,8548,6,0.24,2018
155,Sant’Anna School of Advanced Studies – Pisa,55.50,41.6,36,88,87.8,48.3,690,11.7,0.14,2018
155,TU Dresden,55.50,42.8,46.9,74.2,95,52.6,34514,35.9,0.13,2018
155,Ulm University,55.50,37.1,37.4,90,77.3,56.5,10657,28.4,0.13,2018
158,Case Western Reserve University,55.20,44.4,34.9,90.1,36.7,46.1,10130,7.1,0.19,2018
159,University of Leicester,55.00,32.2,34.5,91.4,35.2,89.9,14635,14.1,0.38,2018
159,Texas A&M University,55.00,50.4,56.3,60.2,41.2,52,56245,23.6,0.09,2018
161,University of Arizona,54.90,44.3,38.7,85.4,46.1,43.3,38334,13,0.09,2018
162,"University of California, Santa Cruz",54.80,31.5,35,99.9,38.2,51.6,17866,23,0.04,2018
162,Cardiff University,54.80,35.8,39.3,84.5,35.5,80.6,24185,13.5,0.26,2018
162,University of Erlangen-Nuremberg,54.80,39.8,44,77.6,95.9,53,38730,58.5,0.12,2018
165,University of Vienna,54.70,42.6,47.6,66,33.2,93.4,35375,20.8,0.26,2018
165,Vrije Universiteit Amsterdam,54.70,32.5,40.7,89.1,56.3,60.7,24554,18.1,0.07,2018
165,University of Würzburg,54.70,35.8,42.8,86.5,46.1,53.7,22537,33.9,0.09,2018
168,University of Alabama at Birmingham,54.60,39.7,32.8,95.1,67.6,34.6,15703,15.2,0.06,2018
169,Nanjing University,54.50,49.6,47,64.9,77.8,54.4,33456,14.2,0.10,2018
169,Tufts University,54.50,44.1,33.4,88.1,36.7,52.7,10463,9.3,0.16,2018
171,University of Cape Town,54.40,30.5,36.2,87,88.5,81.1,20775,11.7,0.18,2018
172,Rutgers University – New Brunswick,54.30,43,45.3,79.7,36.9,39.2,43439,11.1,0.10,2018
173,KTH Royal Institute of Technology,54.20,42.3,46.3,67,50.9,83.7,12951,16,0.17,2018
173,University of Münster,54.20,40.3,42.1,81.2,60.8,47.7,42287,42.6,0.07,2018
175,Université Libre de Bruxelles,54.00,32.4,42.2,80.4,48.4,83.2,25343,43.4,0.35,2018
175,Newcastle University,54.00,33.4,40.8,80.6,41.6,86.7,20950,15.6,0.30,2018
177,University of Liverpool,53.90,32.7,34.7,86.8,37.1,89.9,19815,11.7,0.35,2018
177,Zhejiang University,53.90,57,63.7,45.1,89.4,25.2,50051,14.1,0.06,2018
179,University of Luxembourg,53.80,26.8,32.4,91.9,39.6,99.8,4969,14.6,0.57,2018
179,University of Twente,53.80,35.5,47,68.5,83.6,85.3,6697,12.8,0.27,2018
181,Paris-Sud University,53.70,40.4,33.1,86.8,32.3,63.5,27221,14.5,0.16,2018
182,École Normale Supérieure de Lyon,53.60,40.1,37.8,80.9,37.9,67.3,2221,8.5,0.13,2018
182,Hong Kong Polytechnic University,53.60,39.1,48.1,67.7,45.8,79.9,21773,26.9,0.25,2018
184,Scuola Normale Superiore di Pisa,53.40,53.7,33.3,75.4,37.7,49.4,515,5.2,0.07,2018
185,University of Aberdeen,53.30,30.3,33.6,87.1,41.9,93.3,12055,13.9,0.36,2018
186,University of Miami,53.10,42.5,24.4,90.3,37.2,67.1,15860,5.9,0.16,2018
187,University of Dundee,52.90,26.3,32,94.5,43.4,79.8,10895,14.9,0.24,2018
188,University of East Anglia,52.80,29.9,31.6,90.5,32.2,85.6,13520,13.6,0.30,2018
188,Shanghai Jiao Tong University,52.80,53.5,62.5,44.1,88.9,33.4,37288,12.4,0.06,2018
190,Aalto University,52.70,37.8,35.8,79.5,52.5,72.5,12744,20.2,0.20,2018
191,University of Massachusetts,52.60,36.3,32.2,88.8,51,54.8,59230,13.3,0.14,2018
192,University of Auckland,52.50,32.5,40.7,73.8,67.3,90.6,30348,18.8,0.29,2018
193,"Northeastern University, US",52.40,35.6,26.8,91.7,35.4,70.1,18780,14,0.32,2018
195,Tilburg University,52.10,38.4,50.1,61.3,59,75.8,7738,22.5,0.13,2018
196,Paris-Sorbonne University – Paris 4,52.00,44.6,34.3,77.1,32.1,57.9,22042,30.2,0.15,2018
197,"Royal Holloway, University of London",51.90,33.9,27.9,85,35,93,8930,15.4,0.40,2018
198,"University of California, Riverside",51.70,30,30.9,92.3,37.4,63.9,20740,20.7,0.14,2018
198,University of Gothenburg,51.70,26.7,39.2,87.5,38.9,62.5,18378,10,0.13,2018
198,National Taiwan University (NTU),51.70,50.4,54.7,53.4,65,33.4,31758,11.5,0.08,2018
201–250,Aalborg University,48.3–51.6,28.2,36.2,84.2,46.5,70.7,15512,13.6,0.13,2018
201–250,University of Antwerp,48.3–51.6,34.6,40.1,73.3,75.9,66.3,16056,35.2,0.16,2018
201–250,University of Barcelona,48.3–51.6,32.4,32.5,83.2,34,50.6,47458,12.4,0.10,2018
201–250,University of Bergen,48.3–51.6,29.2,30.6,90,35.2,75.3,12554,12,0.13,2018
201–250,University of Bologna,48.3–51.6,43.6,30.1,80,39.1,47.4,62296,22.2,0.10,2018
201–250,Brandeis University,48.3–51.6,28.9,24.3,99.7,33.7,49.8,5620,12.9,0.25,2018
201–250,University of Calgary,48.3–51.6,34.6,35.8,77.2,53.5,73.6,27084,15.7,0.19,2018
201–250,Chalmers University of Technology,48.3–51.6,35.1,39.6,62.3,70.2,78.3,9112,11.4,0.16,2018
201–250,University of Cincinnati – Uptown,48.3–51.6,36.9,30.3,82,41,35.6,28035,20.7,0.09,2018
201–250,Copenhagen Business School,48.3–51.6,24.2,36.6,80.8,40.4,91.2,19079,44.3,0.23,2018
201–250,University of Delaware,48.3–51.6,27.8,37.5,79.5,91,45.4,20125,16.8,0.10,2018
201–250,University of Duisburg-Essen,48.3–51.6,32.8,29.9,88.8,73.8,52.7,41916,53.8,0.13,2018
201–250,Florida State University,48.3–51.6,41.3,42,73.3,37.2,47.3,38386,26.3,0.07,2018
201–250,University of Fribourg,48.3–51.6,34.2,35,65.5,58.5,86.9,10769,45.4,0.18,2018
201–250,George Washington University,48.3–51.6,44.8,30.4,77.2,32.6,50.3,22015,12.9,0.16,2018
201–250,University of Hamburg,48.3–51.6,43.5,42,65,67.7,58,38182,48.4,0.12,2018
201–250,University of Hawai’i at Mānoa,48.3–51.6,37.3,37.1,76.2,49.9,65.9,16256,11,0.13,2018
201–250,Hebrew University of Jerusalem,48.3–51.6,39.9,41.7,71.8,36.3,58.2,17454,11.2,0.05,2018
201–250,University of Iceland,48.3–51.6,19.5,29,93.4,57.3,63,8693,15.3,0.10,2018
201–250,University of Iowa,48.3–51.6,42,34,78.2,60.6,35.4,27310,12.4,0.13,2018
201–250,James Cook University,48.3–51.6,23.4,27.7,89.1,42.9,73.9,11867,22.5,0.12,2018
201–250,University of Kiel,48.3–51.6,31.5,28.1,94.4,9.1,52.4,25392,23.4,0.08,2018
201–250,King Abdulaziz University,48.3–51.6,25.6,15.3,97.3,77.8,92,31554,8.1,0.21,2018
201–250,University of Konstanz,48.3–51.6,39.1,44.5,65.2,69.9,61.8,11381,48.2,0.12,2018
201–250,Korea University,48.3–51.6,44.7,47.7,49,97.7,49,23037,15.6,0.19,2018
201–250,University of Galway,48.3–51.6,26.8,30.1,80.5,42.5,80.3,13898,26.6,0.18,2018
201–250,Osaka University,48.3–51.6,53.7,57.6,38.7,81.3,33.5,23256,9.5,0.10,2018
201–250,University of Otago,48.3–51.6,31.2,30.7,82.2,45.1,88.6,18157,19.9,0.20,2018
201–250,University of Ottawa,48.3–51.6,37.6,37.5,69.1,40.2,73.6,35177,25.6,0.17,2018
201–250,Paris Diderot University – Paris 7,48.3–51.6,30.2,25.8,89.7,32.6,67.7,27992,14.9,0.17,2018
201–250,University of Passau,48.3–51.6,30.2,23.6,92.7,40.8,49,11804,74.8,0.09,2018
201–250,University of Potsdam,48.3–51.6,35.6,41.4,74.3,42.2,55,20066,59.1,0.10,2018
201–250,Queen’s University Belfast,48.3–51.6,28.3,32.3,83.1,35.7,94.6,17945,16.6,0.32,2018
201–250,Queensland University of Technology,48.3–51.6,30.7,40.3,73,63.2,79.1,35211,37,0.17,2018
201–250,RCSI University of Medicine and Health Sciences,48.3–51.6,31.9,21.8,92.8,40.7,88.6,2136,17.6,0.64,2018
201–250,University of Reading,48.3–51.6,34.6,34.9,73.9,36.9,88.8,12875,14.6,0.33,2018
201–250,Ruhr University Bochum,48.3–51.6,36.6,42.9,62.3,73.2,52.3,43004,61.1,0.13,2018
201–250,"St George’s, University of London",48.3–51.6,21.4,23.4,100,35.3,69.9,3175,14.8,0.17,2018
201–250,University of South Australia,48.3–51.6,31.5,36.3,63.3,81.6,91.8,17575,25.8,0.41,2018
201–250,University of Stuttgart,48.3–51.6,41.1,48.8,60,68.8,52.6,26059,53.2,0.18,2018
201–250,University of Tampere,48.3–51.6,25.8,32.4,88.2,51.5,41.6,9360,22.2,0.03,2018
201–250,Technical University of Darmstadt,48.3–51.6,39.2,43.7,57.2,95.9,54.3,17776,44.5,0.16,2018
201–250,University of Technology Sydney,48.3–51.6,29.7,40.5,71.7,51,94.2,25256,43.6,0.37,2018
201–250,Tel Aviv University,48.3–51.6,41.5,52.1,59.4,42.7,49.5,22973,23.1,0.04,2018
201–250,University of Texas at Dallas,48.3–51.6,25.7,29.4,89.8,41.5,57.7,22967,25.4,0.25,2018
201–250,Tohoku University,48.3–51.6,49.6,50.6,46.5,68.3,34.7,17494,5.5,0.10,2018
201–250,Ulsan National Institute of Science and Technology (UNIST),48.3–51.6,22.9,30.7,95.9,66,47.9,4046,14.3,0.07,2018
201–250,University College Dublin,48.3–51.6,29.2,37.5,74,38.1,89.3,21605,23,0.26,2018
201–250,University of Utah,48.3–51.6,37.2,34.1,88.5,46.1,33,30040,14.5,0.10,2018
201–250,Vita-Salute San Raffaele University,48.3–51.6,34,23.1,96.3,32.8,45.7,2598,7.1,0.05,2018
201–250,University of Waterloo,48.3–51.6,35.7,41.7,69.8,42.6,80,32000,26.1,0.17,2018
201–250,Western University,48.3–51.6,41.8,36.1,68.8,55.7,75.2,28996,22,0.17,2018
201–250,Yonsei University (Seoul campus),48.3–51.6,48.6,50.2,46.1,99.2,54.6,18038,14.7,0.21,2018
251–300,Aix-Marseille University,45.2–48.2,40.2,22.4,70,34.4,60.7,66623,16.8,0.12,2018
251–300,University of Bath,45.2–48.2,33.9,31.7,67.3,36,88.3,12515,16.3,0.32,2018
251–300,University of Bayreuth,45.2–48.2,34.4,34.1,67.8,62.7,54.7,12917,37.9,0.08,2018
251–300,Bielefeld University,45.2–48.2,36.9,42,58.6,54.5,46.3,23683,66.8,0.08,2018
251–300,University of Bremen,45.2–48.2,36.4,36.5,63.2,45.7,52.1,19040,34.2,0.11,2018
251–300,University at Buffalo,45.2–48.2,38.8,28.5,69.8,44.7,62.5,25247,17.7,0.18,2018
251–300,Clark University,45.2–48.2,23.7,23.7,93.4,32.6,60,3316,11.7,0.26,2018
251–300,University of Colorado Denver/Anschutz Medical Campus,45.2–48.2,30.2,18,95.1,42,29,15491,5,0.08,2018
251–300,Colorado School of Mines,45.2–48.2,33.6,26.8,81.7,55.5,41.3,5557,17.6,0.11,2018
251–300,Dalhousie University,45.2–48.2,26.6,28.3,74.3,41.5,82.4,15201,14.9,0.20,2018
251–300,École des Ponts ParisTech,45.2–48.2,38.1,16.9,74.9,63.3,79.4,1749,12.3,0.41,2018
251–300,University of Essex,45.2–48.2,33.4,32,62.8,32.5,95.8,10985,16.5,0.43,2018
251–300,Goethe University Frankfurt,45.2–48.2,32.5,27.8,73.4,38.6,60.7,45387,13.3,0.15,2018
251–300,Griffith University,45.2–48.2,23.4,29.8,77.7,40.7,82,31772,22.3,0.19,2018
251–300,University of Hohenheim,45.2–48.2,34.9,28.8,70,50.3,51.7,9557,42.9,0.13,2018
251–300,University of Illinois Chicago,45.2–48.2,42.1,31.6,68.2,42.1,56.2,25450,11.4,0.19,2018
251–300,Indian Institute of Science,45.2–48.2,53.8,48.6,44.4,49.5,19.5,3550,8.4,0.01,2018
251–300,University of Innsbruck,45.2–48.2,27.5,18.5,77.8,37.5,96.7,14530,13.1,0.39,2018
251–300,Johannes Gutenberg University of Mainz,45.2–48.2,36.4,23.6,79.8,57.5,55.2,34219,32.1,0.10,2018
251–300,Université Laval,45.2–48.2,37.7,28.7,70.3,54.7,66.8,29322,16.9,0.13,2018
251–300,Macquarie University,45.2–48.2,31.3,34.4,70,41,77,27955,31,0.22,2018
251–300,University of Marburg,45.2–48.2,35.7,27.7,75,36.6,49.9,26062,37.4,0.09,2018
251–300,Medical University of Vienna,45.2–48.2,31.2,13.5,90.2,36.6,84.1,7209,2.7,0.28,2018
251–300,University of Newcastle,45.2–48.2,28,26.9,73,62.9,79.9,22921,22,0.17,2018
251–300,North Carolina State University,45.2–48.2,35.6,34.5,68.4,42.5,52.8,30254,13.1,0.13,2018
251–300,Norwegian University of Science and Technology,45.2–48.2,30.7,34.6,68.3,42,64.9,21571,16.9,0.11,2018
251–300,University of Oregon,45.2–48.2,31.1,30.1,84.7,32,37,23728,18.6,0.14,2018
